"","first_quartile","mean","third_quartile","divergences","Rhat","seed","runtime","variable"
"1",0.420113767332335,0.535495446680913,0.655587122279408,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"lam_interceptsb"
"2",0.103070617621191,0.114521624461079,0.123717148428626,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"sigma_interceptsb"
"3",0.597301185614488,0.625484291204032,0.653247858945896,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"b_z"
"4",0.00957488432663373,0.00982381672149183,0.0100502838835034,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"sigma_y"
"5",0.224668725996089,0.354083736633916,0.47234426292808,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"lam_interceptsa"
"6",0.216930776540877,0.239460987692449,0.257322089896976,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"sigma_interceptsa"
"7",3.9697234871584,4.01968385815389,4.06867437459718,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","255684",5.00887677272161,"a_z"
"8",0.42631550657771,0.536277836602376,0.652374406281774,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"lam_interceptsb"
"9",0.103539742938437,0.114645157553281,0.123647239255468,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"sigma_interceptsb"
"10",0.598413991771306,0.626136318856976,0.653676155824115,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"b_z"
"11",0.00957951376381805,0.00981762912029646,0.010055082749794,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"sigma_y"
"12",0.219226535355966,0.350985140947038,0.467409162549204,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"lam_interceptsa"
"13",0.216380597570325,0.239380545250559,0.257026561492068,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"sigma_interceptsa"
"14",3.97250790512305,4.01995004033632,4.06762156990727,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","861991",4.46801627079646,"a_z"
"15",0.415422366696028,0.53056272194973,0.648868290644261,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.35651663939158,"lam_interceptsb"
"16",0.103078650978669,0.11414373824665,0.12316033879423,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.35651663939158,"sigma_interceptsb"
"17",0.597849909608634,0.625087749811264,0.65194505868298,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.35651663939158,"b_z"
"18",0.00958424898715509,0.00982522224933166,0.0100519150314518,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.35651663939158,"sigma_y"
"19",0.219485582611149,0.349828952981734,0.467471612073869,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.35651663939158,"lam_interceptsa"
