"","first_quartile","mean","third_quartile","divergences","Rhat","seed","runtime","variable"
"1",0.421209445749498,0.535380407549474,0.651604970763964,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"lam_interceptsb"
"2",0.103062750287603,0.114535937853259,0.123823285203581,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"sigma_interceptsb"
"3",0.599297441883655,0.6262327736907,0.652937717932988,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"b_z"
"4",0.009579577943064,0.0098211439096015,0.01005160165264,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"sigma_y"
"5",0.218500415580477,0.348304230943859,0.465798779513216,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"lam_interceptsa"
"6",0.216228127979879,0.238914933776685,0.256665545987429,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"sigma_interceptsa"
"7",3.97028745939525,4.01871747934571,4.06546623120876,"0%","[1] ""Rhat looks reasonable for all parameters""","255684",4.69894102811813,"a_z"
"8",0.421836145003421,0.535006312886759,0.656529935859881,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"lam_interceptsb"
"9",0.103426986017632,0.114685207585742,0.123701934361313,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"sigma_interceptsb"
"10",0.596706525393502,0.625344975986412,0.653057206462374,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"b_z"
"11",0.0095873661181409,0.00982640294189427,0.0100568516312085,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"sigma_y"
"12",0.225148390808527,0.351630868397242,0.468175605318046,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"lam_interceptsa"
"13",0.216485254439223,0.238621468934092,0.256535035164895,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"sigma_interceptsa"
"14",3.96954079237337,4.01779733858511,4.06487939973194,"0%","[1] ""Rhat looks reasonable for all parameters""","861991",4.19250781536102,"a_z"
"15",0.420743338610164,0.533232420698381,0.651479366808953,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"lam_interceptsb"
"16",0.103275129164044,0.11428790400149,0.123261620805619,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"sigma_interceptsb"
"17",0.597842951876073,0.6256620832584,0.652965332459246,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"b_z"
"18",0.00957590426020432,0.00982179791129749,0.0100512849938742,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"sigma_y"
"19",0.222723581811799,0.355445134545184,0.473339801146526,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"lam_interceptsa"
"20",0.216984135560322,0.240237932616411,0.258296975600473,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"sigma_interceptsa"
"21",3.96829665046969,4.01776491386021,4.06604583031239,"0%","[1] ""Rhat looks reasonable for all parameters""","483711",4.54051103591919,"a_z"
"22",0.420975966318823,0.534602394775578,0.656635615313111,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"lam_interceptsb"
"23",0.10327790504868,0.114475481097377,0.123864653698961,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"sigma_interceptsb"
"24",0.597543874743527,0.625953063913545,0.653688205262428,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"b_z"
"25",0.0095823520697758,0.00982711555121006,0.0100594985275321,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"sigma_y"
"26",0.224502800060616,0.353073297156719,0.469999946011239,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"lam_interceptsa"
"27",0.216754337827894,0.239680759757042,0.257826135803001,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"sigma_interceptsa"
"28",3.97123271418112,4.01900195485065,4.06412839418541,"0%","[1] ""Rhat looks reasonable for all parameters""","961574",4.71363252798716,"a_z"
"29",0.414691945192888,0.532253617727503,0.653789888584493,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"lam_interceptsb"
"30",0.103098870218066,0.114436139125203,0.123611286974809,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"sigma_interceptsb"
"31",0.598274360881251,0.626120110153137,0.653429056214675,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"b_z"
"32",0.00958858937149226,0.00982506087828625,0.0100509616882209,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"sigma_y"
"33",0.226945849004093,0.353106038127556,0.470351342515617,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"lam_interceptsa"
"34",0.216874209737695,0.239572380207708,0.25784666722075,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"sigma_interceptsa"
"35",3.97140507390607,4.01881903278621,4.06517102280886,"0%","[1] ""Rhat looks reasonable for all parameters""","221879",4.7597660223643,"a_z"
"36",0.422672533404826,0.534258964723519,0.649218383877306,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"lam_interceptsb"
"37",0.103390732372822,0.114243865265422,0.122976644004613,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"sigma_interceptsb"
"38",0.597969540690733,0.625617025367416,0.653298436566096,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"b_z"
"39",0.00958519613413605,0.00982067946321462,0.0100446443431517,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"sigma_y"
"40",0.222912895193658,0.349502731352401,0.467415044842649,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"lam_interceptsa"
"41",0.216866528603198,0.238892049831721,0.256842481391543,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"sigma_interceptsa"
"42",3.96999661222806,4.01782921801659,4.06456125414142,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","814471",4.67955503066381,"a_z"
"43",0.417620015406107,0.533943168686785,0.653002409614368,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"lam_interceptsb"
"44",0.103251249786385,0.11459251747914,0.123588670267074,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"sigma_interceptsb"
"45",0.597775927875134,0.626480349219174,0.654654685429905,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"b_z"
"46",0.00958736020227013,0.00982448335262303,0.0100561365561336,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"sigma_y"
"47",0.22334840578562,0.351982692650447,0.470180610231224,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"lam_interceptsa"
"48",0.216394168372274,0.239649677831972,0.25847909785991,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"sigma_interceptsa"
"49",3.96941211660466,4.01747320447716,4.06415385926121,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","897848",4.93319248755773,"a_z"
"50",0.416045565006022,0.531737285950183,0.649247037946065,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"lam_interceptsb"
"51",0.102850169802309,0.114178355720573,0.123192135791542,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"sigma_interceptsb"
"52",0.598385966056084,0.625260795284175,0.651969921402079,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"b_z"
"53",0.00958661349803102,0.0098205879175779,0.0100459772245904,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"sigma_y"
"54",0.221614695539321,0.353602181558105,0.473986351752883,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"lam_interceptsa"
"55",0.217240873897711,0.239868495226153,0.257963025402803,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"sigma_interceptsa"
"56",3.97062752066502,4.01981470901008,4.06875440718499,"0.0125%","[1] ""Rhat looks reasonable for all parameters""","115016",4.65336631536484,"a_z"
"57",0.424003037171691,0.53548351242747,0.65391539400535,"0%","[1] ""Rhat looks reasonable for all parameters""","146879",4.52889667352041,"lam_interceptsb"
"58",0.103132212068919,0.1145306760226,0.123640128561682,"0%","[1] ""Rhat looks reasonable for all parameters""","146879",4.52889667352041,"sigma_interceptsb"
"59",0.597330849869113,0.625541396788827,0.652808926336966,"0%","[1] ""Rhat looks reasonable for all parameters""","146879",4.52889667352041,"b_z"
