"","rep","runs","lambda","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","true"
"a_z5",87,6,0,3.96098060374952,0.000863829548256409,0.0542641223565168,3.85516406994795,3.9294249938002,3.96057889685155,3.99235080873866,4.06954130093415,3946.11243844545,0.999949723520118,4
"lp__5",88,6,0,1769.55232684736,0.205602891904559,7.49751516751146,1754.17222602729,1764.77353797393,1769.84607895829,1774.83879084216,1783.46670202896,1329.76919548766,1.00178319472869,NA
"sigma_y6",1,7,0,0.00999206484052739,5.78086291881985e-06,0.000395716777163038,0.00926074067321102,0.00971433829335317,0.00997058820436069,0.0102554968229993,0.0107936262812014,4685.79823640889,0.999755170147918,0.01
"lam_interceptsa6",2,7,0,0.250520233176313,0.00344763810590972,0.197628181127421,0.00796110864336946,0.0883849381096061,0.206676587034438,0.370900703782244,0.729553276128506,3285.90045724888,0.999910286593706,0
"sigma_interceptsa6",3,7,0,0.192180190970551,0.000437582085031544,0.0275390465785049,0.149892837342579,0.173101091634207,0.188823315807732,0.206894344484283,0.256483512393115,3960.76188948416,0.999768445839741,0.2
"lam_interceptsb6",4,7,0,0.374238720279278,0.0046338405732882,0.250358505149788,0.0131668024624785,0.160825092607034,0.343793431861628,0.562688225852221,0.881164260172213,2919.05665298646,1.00069973620541,0
"sigma_interceptsb6",5,7,0,0.133330744322598,0.000370592902604275,0.0215015865143137,0.101109782589482,0.118361332099744,0.129763383161359,0.144637003696299,0.185288817688964,3366.25348824965,0.999466726276019,0.1
"b[1]6",6,7,0,0.289770979042158,2.34781210955516e-05,0.00177724542907437,0.28632754697518,0.288581515253058,0.289769587510463,0.290978984619929,0.293268687833281,5730.17829480495,0.999514103251621,0.289928813920992
"b[2]6",7,7,0,0.512657203031395,1.05619451102529e-05,0.000813428273116616,0.511088165370674,0.512102696463163,0.512666541365186,0.513194938877113,0.514283477217907,5931.31125241396,0.999703992701437,0.51178545568089
"b[3]6",8,7,0,0.604005686896129,1.55490069749931e-05,0.00123741951068376,0.601516942361539,0.603186659562396,0.604016406963241,0.604822464732846,0.606423501630649,6333.27873084375,0.999650309541692,0.602834617262641
"b[4]6",9,7,0,0.502610471854334,1.23857257695596e-05,0.00109536019081429,0.500504156422351,0.501847320283664,0.502603918001188,0.503367876624446,0.504716704071336,7821.15667696972,0.999552132525515,0.503317601595193
"b[5]6",10,7,0,0.665642583050874,1.24929325832202e-05,0.00107058367490636,0.663535854501801,0.664925486819755,0.665643018967165,0.666354070328994,0.667710751982025,7343.65795493501,0.999410161504419,0.666498031124991
"b[6]6",11,7,0,0.461360766083567,3.87426502044465e-05,0.00279829163559614,0.456208355624826,0.459380044007301,0.461384116613938,0.46333031614381,0.466694367886452,5216.83736398662,1.00088809973802,0.459769954834889
"b[7]6",12,7,0,0.401094333758757,1.18427218092488e-05,0.000950786993290365,0.39921189619754,0.400464767317434,0.401088999559428,0.401690652958336,0.402964029293979,6445.60086155307,0.999827270934097,0.401378540517651
"b[8]6",13,7,0,0.699701584222664,1.88589371796339e-05,0.00145576014543768,0.69679672622232,0.698724233779643,0.699696816377529,0.700673806394767,0.702535273265581,5958.61359601046,0.999598934227028,0.700902358914383
"b[9]6",14,7,0,0.671516527626525,8.66583868370476e-06,0.000722230008463261,0.670125419591431,0.671030039358666,0.671510460039891,0.671992453448949,0.672974069923742,6945.92129521781,0.999735034779091,0.671841060387574
"b[10]6",15,7,0,0.628978617663118,2.19054283044337e-05,0.00168301191302342,0.625629809804744,0.627864362288687,0.629022909261153,0.630085533466284,0.63227854603265,5902.97415790346,0.999824018925263,0.627997214352728
"b[11]6",16,7,0,0.649682354767832,1.46212381584717e-05,0.00117627578737937,0.647389228707227,0.648889211733596,0.649685955445172,0.650475316311716,0.651988239222019,6472.17144005682,0.999253089220789,0.651867089143554
"b[12]6",17,7,0,0.438733793732297,1.6255162673948e-05,0.00126189946155076,0.436248948580416,0.43788700694357,0.438726772355693,0.439591450745271,0.441216335446216,6026.52371572617,0.999284277322985,0.438432004683455
"b[13]6",18,7,0,0.530452625672806,1.85241142575731e-05,0.00139401826192283,0.527746642474911,0.52951936023744,0.530431552014268,0.531384758635639,0.533190498563279,5663.20162757048,0.999350401513831,0.531480110790559
"b[14]6",19,7,0,0.59580181704404,1.28779623418336e-05,0.00111338531238146,0.593637106391057,0.595054680237156,0.595815086594454,0.596533867848722,0.59793481522616,7474.75003964372,0.999286494683737,0.597299377588636
"b[15]6",20,7,0,0.720795361384749,1.21261528583173e-05,0.00102935705196242,0.718814529117927,0.720112733343167,0.720780520504432,0.721474916877306,0.722890013108266,7205.86317182115,0.999809706621598,0.720944978485504
"b[16]6",21,7,0,0.557956839928353,1.91331269647792e-05,0.00154611616735298,0.554801111258307,0.556941529769308,0.557956980913399,0.558994017076738,0.560974508744303,6529.98729254678,1.00002340848196,0.560225937954762
"b[17]6",22,7,0,0.550775919416332,1.42647083334906e-05,0.00119003727327673,0.54845649146474,0.550005432378119,0.55079660157611,0.551547934742554,0.553121895946701,6959.77718443489,0.999144673564405,0.551493865594209
"b[18]6",23,7,0,0.748353788225772,1.46313139919035e-05,0.00122752774681405,0.745942341820394,0.747514533616262,0.748352185816918,0.749178069793641,0.750753372325299,7038.75703262624,0.999099872525012,0.745591625688915
"b[19]6",24,7,0,0.585570142824235,1.24822356207932e-05,0.001072551681828,0.583465739223899,0.584853559563127,0.585570337441474,0.586283244037214,0.58770564797187,7383.32020937236,0.999975712243806,0.586479062809936
"b[20]6",25,7,0,0.518645587473619,1.46799489240454e-05,0.00119503404625727,0.516357277456648,0.517836685897368,0.518637213618685,0.519447366871274,0.521038202779032,6626.91603134779,0.999191150291471,0.519138506048942
"b[21]6",26,7,0,0.485443755788727,2.18235158282989e-05,0.00174114629843395,0.482085614121247,0.484284566492133,0.485448972870444,0.486617495251144,0.488933640817049,6365.33246383305,1.00055142613085,0.487901622833291
"b[22]6",27,7,0,0.705416059759059,1.19593726491169e-05,0.00101725296226821,0.703415541493393,0.704741788265312,0.705408972932188,0.706072718612847,0.707441794423325,7235.04321219186,0.999182062482766,0.705055162719836
"b[23]6",28,7,0,0.510376521351915,1.84298845466489e-05,0.00136003849677752,0.507663987617643,0.509462464475932,0.510383945049736,0.511309054751119,0.51300921035349,5445.74340064925,0.999796603833105,0.511289701538956
"b[24]6",29,7,0,0.762607079650972,1.66914783723174e-05,0.00138917326101351,0.759851596181857,0.76163800667274,0.762636506857051,0.763556235401431,0.765263541506655,6926.64966661182,0.999387686369358,0.760036581982518
"b[25]6",30,7,0,0.621289501747371,1.09589369356081e-05,0.000928366214478558,0.619445939474604,0.62066211922794,0.621277982415854,0.621913515434677,0.623166021892426,7176.32004028098,0.999190883586961,0.620002733245532
"b[26]6",31,7,0,0.682094850659419,1.11417623031445e-05,0.000858014659445412,0.680383370688451,0.681526084038202,0.68210252319717,0.682679382680744,0.683770719125762,5930.36792030568,1.00012364245066,0.682099021564553
"b[27]6",32,7,0,0.587815710082404,1.36771779217434e-05,0.00108354357520388,0.58572737391375,0.587067335172647,0.587821469122851,0.588548610822658,0.589920652915455,6276.24328351406,0.999548879789868,0.5864221836569
"b[28]6",33,7,0,0.704248554764887,1.68517512440669e-05,0.00138890139704282,0.701454910017877,0.703329392240226,0.704254989469397,0.705168052827575,0.706928616066021,6792.86134802872,0.999508184232631,0.706161463314847
"b[29]6",34,7,0,0.684503495025524,1.12191058839398e-05,0.000936802420632132,0.682734139670365,0.683853146737602,0.684494717430236,0.685129021366242,0.686372267793912,6972.35537840065,1.00002570193445,0.684407031986452
"b[30]6",35,7,0,0.542823761389584,1.15704158318524e-05,0.000996440056633284,0.540861116778541,0.542177296746781,0.542812207051644,0.543490461661293,0.544770592535447,7416.59255068736,0.999453987076263,0.542267498388978
"b[31]6",36,7,0,0.387861602936014,1.87212825906728e-05,0.0014461730497779,0.38510845506128,0.386878522052842,0.387891809225218,0.388829939959269,0.390656289381745,5967.18263413837,0.99969589591083,0.389966390199275
"b[32]6",37,7,0,0.367121723617951,1.07569027619466e-05,0.000933392695877627,0.365245080854471,0.366496362871895,0.367124061870719,0.367747928785935,0.368928195942036,7529.29495252573,0.999190888065734,0.36759988494234
"b[33]6",38,7,0,0.66828457583915,1.12169756922077e-05,0.00100180562106051,0.666278973547832,0.667586789244255,0.668300138264675,0.668970278199686,0.670214227955603,7976.55512397316,1.00012112938897,0.668056048884153
"b[34]6",39,7,0,0.532023542917211,1.29149105239137e-05,0.00110079779743732,0.529864687489007,0.531272564379098,0.532012442842398,0.532781239047303,0.534185543795517,7264.94449345242,0.99928195722371,0.532991291487652
"b[35]6",40,7,0,0.632575907759843,1.7875641893587e-05,0.00142816059423539,0.629790054683497,0.631605964492302,0.63258329743481,0.633552393166275,0.635322081288937,6383.08753490905,0.999920398063968,0.633193970506395
"b[36]6",41,7,0,0.66561442041522,1.41906614170492e-05,0.00118143781415384,0.663327945658084,0.664809969283749,0.665627948794296,0.666409617226295,0.667948196967335,6931.32811774933,0.99967398650945,0.666360155708851
"b[37]6",42,7,0,0.70278820803624,1.29242629948623e-05,0.00102537067529808,0.700801444164738,0.702094417797134,0.702790024002546,0.703471342692511,0.704765136525952,6294.34019648119,0.999276451696912,0.701968516110281
"b[38]6",43,7,0,0.780918178632684,1.41681691676014e-05,0.00118404595356561,0.77859534321987,0.780137016269171,0.780921152811524,0.781700837442349,0.783234265737821,6984.0871264499,0.999756343497046,0.781157823892134
"b[39]6",44,7,0,0.521327356225831,9.73062035365584e-06,0.00077030249515167,0.519835526825356,0.52080542436225,0.521335597370028,0.521856973454397,0.522808476359007,6266.73820118402,0.999630306872101,0.522521703721926
"b[40]6",45,7,0,0.649504301112617,1.1404594234811e-05,0.00092835250090237,0.647659932177557,0.648882697598661,0.649509420165509,0.650138379789921,0.651347008264179,6626.22452013772,0.999687443315704,0.650589012425245
"b_z6",46,7,0,0.574719936229035,0.000633539747220747,0.0416119159291355,0.479823998757682,0.552376686119223,0.577458569159851,0.600367639059931,0.652797019126487,4314.07499791366,0.999385590152594,0.6
"a[1]6",47,7,0,3.68458740393958,0.000251729073191093,0.0191929076419294,3.64658475374994,3.67177014524231,3.68434992858389,3.69765848846369,3.72270202078048,5813.19368642955,0.999503443765583,3.67800730477046
"a[2]6",48,7,0,4.06608615397025,0.000102526292256226,0.00859375065624896,4.04909715036831,4.06032400725193,4.06608964330081,4.07172482278484,4.08321992697749,7025.78723201569,0.999397508975269,4.07812306189394
"a[3]6",49,7,0,4.17205740107117,0.000150234890377229,0.0121944914400017,4.14806595990826,4.16406557043543,4.17202835286306,4.1801507525764,4.1960148639156,6588.48827650654,0.999833058623831,4.17605456604204
"a[4]6",50,7,0,3.98120287284313,0.000125119633176614,0.0113978090815883,3.95935872886626,3.97345732856039,3.98114055672285,3.989130050238,4.00320490264062,8298.35158740852,0.999506297344891,3.97672987270821
"a[5]6",51,7,0,4.33501773178241,0.000147042650924432,0.0127838553491514,4.31018154968242,4.32657993164908,4.3348378016327,4.34351789982139,4.36076423412167,7558.52490556632,0.999400131270969,4.32482491709213
"a[6]6",52,7,0,3.90792916204631,0.00032220114401366,0.0230980748597742,3.86415646708842,3.89189993633769,3.90790776479201,3.92431744355491,3.95153520779373,5139.22240807496,1.00087952723972,3.92028606661695
"a[7]6",53,7,0,4.04547426171527,0.00012394816374109,0.0106876242416619,4.02392786433682,4.03849946883014,4.04546332749393,4.05253665128956,4.06674013767353,7435.02029494382,0.999749213668059,4.04273772622839
"a[8]6",54,7,0,3.70037652516069,0.000151071562651316,0.0119626016555206,3.67735432440984,3.69246929283247,3.70056450278966,3.70849997772066,3.72391438472784,6270.26419038075,0.999597306512896,3.69424085877269
"a[9]6",55,7,0,3.82926664316183,8.87094243784659e-05,0.00822064676194904,3.81280550117461,3.82393672353297,3.82935209448438,3.83480285559909,3.84502027217333,8587.61274571057,0.999514616492472,3.82719041882862
"a[10]6",56,7,0,4.23374785097843,0.000192026229045975,0.0147565419192604,4.20448139120866,4.2237870715049,4.23351188714549,4.24345950256795,4.26302180027712,5905.38320871892,0.999666606291572,4.23673673086789
"a[11]6",57,7,0,3.937803831653,0.00015733550070113,0.0127309784829359,3.91280772950899,3.929218910632,3.93770918433067,3.94637497912913,3.96290644523203,6547.4187103123,0.999251274751953,3.91252272948246
"a[12]6",58,7,0,3.90524357262087,0.000158748926511231,0.0123970305969081,3.88135179833252,3.89670296882954,3.90523002224324,3.91360494504543,3.92984706165074,6098.36973947053,0.999432378478759,3.90736608911191
"a[13]6",59,7,0,3.91131297281908,0.000209445549886897,0.0159419801349615,3.87977488075593,3.90085336929964,3.91160487032825,3.92222978827016,3.94148367845575,5793.51655993285,0.999474991604442,3.90081887893203
"a[14]6",60,7,0,4.11613061677233,0.000124452420169884,0.0108482598643694,4.09456279543431,4.10876106766918,4.11629514966623,4.12332975601612,4.13766905853375,7598.24804103548,0.999298221478174,4.10233249121428
"a[15]6",61,7,0,4.06022602404243,0.000117402757767122,0.0101273840010952,4.04022033451433,4.05360420377171,4.06024806181386,4.06709386395471,4.07960697853068,7441.11399685048,0.999713766026379,4.0571687936099
"a[16]6",62,7,0,3.98513235616133,0.000184778603626759,0.0148798092758955,3.95592860569468,3.97510305950121,3.9850993498604,3.99488380375524,4.01510184435342,6484.72207423277,1.000019131339,3.96345616600989
"a[17]6",63,7,0,3.8779282100906,0.000148958969760104,0.0125061652966845,3.85306072720838,3.86935199797621,3.87803374151075,3.88625892309418,3.902461294658,7048.79709402883,0.999253568827048,3.87213566634875
"a[18]6",64,7,0,4.2844038759609,0.0001689251079148,0.0140401266527497,4.2565340032275,4.27489830320003,4.28455244086327,4.29372671245562,4.31169546660093,6908.02086891022,0.99916354825543,4.31658781874762
"a[19]6",65,7,0,4.13880812075342,0.00010098431185865,0.00914160176155825,4.12012791652183,4.13261661856236,4.13888319267849,4.14490659794716,4.15677054901007,8194.77012193616,0.999718944827063,4.13155114721518
"a[20]6",66,7,0,4.12166878126592,0.000150178592697659,0.012262146738029,4.09750392687134,4.1135857878535,4.12163222702867,4.12993586804745,4.14595701062996,6666.79279255052,0.999156715766314,4.11367253314177
"a[21]6",67,7,0,3.96342135197868,0.000232139383090055,0.0185773758132167,3.92655276705622,3.95097270308094,3.96320137504478,3.97578694449509,3.9993114129076,6404.29135929405,1.00039548874851,3.9401761509369
"a[22]6",68,7,0,4.11283661741036,0.000118084276743055,0.0103216326770615,4.09227489493825,4.10617529837112,4.11276442987824,4.11962669950418,4.13292260900159,7640.33939708203,0.999310665635632,4.1241640052992
"a[23]6",69,7,0,3.71866085934253,0.000164866333669966,0.0121524142758816,3.69526197878431,3.71034203883682,3.71861163999262,3.72716222892746,3.74206418939722,5433.26855943867,0.999943262332161,3.70872659243153
"a[24]6",70,7,0,3.89006446819781,0.000152568319035892,0.0130335113867531,3.86472583724756,3.8814089278018,3.88971075350981,3.89906172307774,3.91594887287156,7297.83682869273,0.999447959938614,3.91020301288796
"a[25]6",71,7,0,4.16543884351263,0.000106141176667909,0.00904084429929218,4.1475711109388,4.15933230323876,4.16550120166932,4.17161428401271,4.18297299782973,7255.21328516485,0.999245169028913,4.17364746621282
"a[26]6",72,7,0,3.88773454457068,0.000136854970093949,0.0108881571289196,3.86612563661118,3.88052004897082,3.88748953587699,3.89477855574349,3.90971194604491,6329.76535623409,1.00000531587148,3.89141704487042
"a[27]6",73,7,0,3.97800347822244,0.000132564473781635,0.0110262728842652,3.95628869462742,3.97029510796117,3.97804216293178,3.98550285978478,3.99961511312844,6918.36018261253,0.999640469914252,3.98924613763903
"a[28]6",74,7,0,4.04396253787768,0.000183592776712372,0.0151874885801988,4.01465525301893,4.03408490993799,4.04349956391809,4.05405984094225,4.07471162526654,6843.22387648632,0.999585068601683,4.024568345281
"a[29]6",75,7,0,4.21816375628144,0.000105055717578316,0.00906961388157422,4.20003804656111,4.21198634364118,4.21821629395309,4.22430651993293,4.23541963633023,7453.12164592476,0.999681574594619,4.22159966817639
"a[30]6",76,7,0,3.96121701612121,0.000128511061012391,0.0113010189576918,3.93915030843195,3.95372585561834,3.96137681416022,3.96855663834275,3.98355448618307,7733.11001089496,0.999443064085738,3.97068304816493
"a[31]6",77,7,0,3.94549479705856,0.000170625726311475,0.0131864774041554,3.91955955332991,3.93682629585489,3.94523591761802,3.95438547649605,3.97131709331048,5972.67060210038,0.999691388596049,3.92754458020973
"a[32]6",78,7,0,3.91497449887476,0.000122749179042135,0.0109400077467967,3.89375909992505,3.90766559666071,3.91501081164042,3.92226412302653,3.93647753955772,7943.24698620439,0.99908709829994,3.91372663251487
"a[33]6",79,7,0,4.05319484818337,0.000108681401367635,0.0100381486325817,4.03387210118477,4.04644646117619,4.0530859241714,4.06017896357752,4.0727295674246,8530.93797522236,1.00009922092179,4.05769616687386
"a[34]6",80,7,0,3.74722241043714,0.00014433046533559,0.0120893398646342,3.72356719829093,3.73905045901927,3.74712912371186,3.75535597163905,3.77071552953597,7015.99305194663,0.999305564046516,3.73643771416878
"a[35]6",81,7,0,3.85572575953104,0.000180825753127183,0.0144375824860235,3.82761931213226,3.84595783858062,3.8556635819654,3.86561562790459,3.88446062548326,6374.82683025755,1.00020202839979,3.84868984341346
"a[36]6",82,7,0,3.81458029917316,0.000155181979633911,0.0130711497183869,3.78942387191114,3.80580301649576,3.814464261767,3.82368702357511,3.83994020736375,7094.8791556201,0.999421209173494,3.8029381652435
"a[37]6",83,7,0,4.1036550759928,0.000149684065251906,0.011870984154124,4.08071135067821,4.09569762750568,4.10359441893705,4.11152219123696,4.12681318963739,6289.58964308448,0.99930466126979,4.11407713572295
"a[38]6",84,7,0,4.34386117318174,0.00015848381728846,0.013093682327605,4.3177450067002,4.33537363507341,4.34408082890562,4.35260743981981,4.36928050514047,6825.80306020807,0.999747028815892,4.33146415310634
"a[39]6",85,7,0,3.9286462621046,0.000101457138729905,0.00873814266237621,3.91181984845324,3.92261874758897,3.92857601874925,3.93472646753015,3.94545027666474,7417.76450066012,0.999698247478241,3.91249575457557
"a[40]6",86,7,0,3.68898460796397,0.00010872468585069,0.00939365245351232,3.67049035999726,3.68257229842349,3.68894757795142,3.69531053531018,3.70736409352283,7464.70506642952,0.999611634834359,3.67918267597929
"a_z6",87,7,0,3.98438584415139,0.000807050301578785,0.0513973461333705,3.87906399903902,3.95397342991818,3.98446687490296,4.01528292616378,4.08577951927713,4055.83409619037,1.0006845826118,4
"lp__6",88,7,0,1738.64336386583,0.197787727752449,7.40993171621176,1722.86713353191,1734.01278848765,1739.08317063437,1743.7703892158,1751.94793170543,1403.55594944033,1.00106992647471,NA
"sigma_y7",1,8,0,0.0099835258310188,5.60119760325446e-06,0.000394787787356058,0.00926102180288202,0.00970708074399434,0.00997269342876052,0.0102443286996746,0.0108105016635102,4967.81746835027,0.999766536751814,0.01
"lam_interceptsa7",2,8,0,0.232965427108089,0.00296558365829232,0.183922261301318,0.00901720641306189,0.0851395383900422,0.186949409100588,0.341765495095124,0.677869809960187,3846.345001016,0.999847826114044,0
"sigma_interceptsa7",3,8,0,0.227353342520955,0.000461080614368126,0.0319777730541784,0.176617482097445,0.204789502729272,0.223243208650147,0.245990547648831,0.302126082858481,4809.97374370326,0.999639266476358,0.2
"lam_interceptsb7",4,8,0,0.204415809176372,0.00266074356140692,0.166817140521407,0.00675983791329041,0.0685288837226849,0.162551866520179,0.298868220800476,0.621334128242493,3930.74893315494,0.999587916477728,0
"sigma_interceptsb7",5,8,0,0.0895448172977134,0.000190550683602529,0.012616273637746,0.0697829135032389,0.080675649347891,0.0878554871723201,0.0965945566274775,0.119405867341897,4383.70355514091,1.00004025889977,0.1
"b[1]7",6,8,0,0.587491564056511,1.05418740839367e-05,0.000892258831672466,0.585721067834667,0.586902647785785,0.587493847404103,0.58808211440928,0.589261641364571,7163.84303564769,0.999806640631183,0.587586937474671
"b[2]7",7,8,0,0.5858964689312,1.20342837016751e-05,0.00111908678850136,0.583673629004991,0.585169653611494,0.585899967257301,0.586638096488635,0.588141653649009,8647.42982323666,0.999245620927065,0.588475569112378
"b[3]7",8,8,0,0.6870870135211,1.35349246419117e-05,0.00113840496921564,0.684874950058245,0.6863184342133,0.687101954654607,0.687868091123106,0.689308599970962,7074.27407422697,0.999966576075086,0.687225205188712
"b[4]7",9,8,0,0.590567002366138,1.32822125983011e-05,0.00110992461551076,0.58838053018041,0.589811378785636,0.590564351870659,0.591314978555169,0.592739607339407,6983.06543289946,0.999207382623534,0.591271716694955
"b[5]7",10,8,0,0.514409620030992,1.56989881809432e-05,0.00126237584473744,0.511906229699389,0.51355320771916,0.514391999406089,0.515250501314768,0.516848765856646,6465.97508222099,0.999382252003262,0.513304104430722
"b[6]7",11,8,0,0.708193739352564,1.14827364281542e-05,0.000997197544232719,0.706264271509182,0.707532158323839,0.708187717186803,0.708852976977977,0.710136323006805,7541.74090304768,0.999485149164135,0.708652133486318
"b[7]7",12,8,0,0.717311518696398,1.13219276871425e-05,0.000921305565900562,0.715482944962307,0.716688981658358,0.71732643645044,0.717925876763674,0.719088121564706,6621.65632364026,0.999485329122616,0.716950456267758
"b[8]7",13,8,0,0.552961868559966,1.21476295462742e-05,0.000990252112893358,0.551028393534704,0.552293986348122,0.552955970045553,0.553637435590247,0.55487132160475,6645.20643601643,0.999406505489799,0.553379691430028
"b[9]7",14,8,0,0.565850329975875,2.20378620675182e-05,0.00165477050154913,0.562592851927719,0.564741880578758,0.565837116020451,0.566984449654001,0.569067308137938,5638.14992093819,0.999880613913632,0.568061037648579
"b[10]7",15,8,0,0.412137585696225,1.19149836699302e-05,0.000902907283620855,0.410356969083606,0.411523185306151,0.412126733073851,0.412748507227771,0.413903204428558,5742.47892409153,0.999891807000329,0.413223893437883
"b[11]7",16,8,0,0.533407956432971,1.81474865844972e-05,0.00136830095539072,0.530703956959823,0.532493554750233,0.533426763670291,0.534331924220286,0.536073150847899,5684.9976873028,0.999564943652316,0.532826006174721
"b[12]7",17,8,0,0.62853957049141,1.15242611329674e-05,0.000965858739445994,0.626566223006581,0.627904980093781,0.628532668572983,0.629188684862042,0.630434885946591,7024.26757053396,0.999316969039162,0.629882141789495
"b[13]7",18,8,0,0.610209691731443,1.0963760058798e-05,0.000933488188938191,0.608352888671975,0.609589043679052,0.610208764794937,0.610837265297699,0.612017282390607,7249.34235021213,0.999651662837026,0.608854617258563
"b[14]7",19,8,0,0.454696608565149,1.63780948657405e-05,0.001236805372246,0.452307482427998,0.453850674192868,0.454723515805239,0.455536037928176,0.45708799418114,5702.64007009112,0.999433190259726,0.45566535875594
"b[15]7",20,8,0,0.694783720009784,2.13785572705101e-05,0.00163996866870843,0.691572953960519,0.693677720809669,0.694779929424869,0.695882795310785,0.697991875927541,5884.56433020502,0.99958212292597,0.693285188600701
"b[16]7",21,8,0,0.600424807803859,1.05432889843493e-05,0.000774215303698209,0.598889296323541,0.599899326776654,0.600423863413007,0.600957294319462,0.60191997493583,5392.26568631189,0.999708320646001,0.600068230479797
"b[17]7",22,8,0,0.616679562555241,1.94681300355543e-05,0.00152515987526363,0.613638018352242,0.615657362191889,0.616742208611362,0.617711324707186,0.619619556034871,6137.36942403418,0.999239135832844,0.616532719704262
"b[18]7",23,8,0,0.739765660029024,1.56651430091995e-05,0.00129823061404291,0.73724889015482,0.738889282976057,0.739778186507022,0.740626489416866,0.742342819089043,6868.07397765718,1.00002415866864,0.737676272948386
"b[19]7",24,8,0,0.572816446760726,1.09350259668591e-05,0.000894400042822448,0.571053302417049,0.572218451932017,0.572811068039239,0.573404651044993,0.574569559605848,6689.96715133209,0.999607051565305,0.572495787281517
"b[20]7",25,8,0,0.578882551320396,1.35296396129387e-05,0.0010958265256875,0.576727331212903,0.578143409941167,0.578871778398449,0.579625725356709,0.581003904351318,6560.11058741333,0.999294086457762,0.579186449733386
"b[21]7",26,8,0,0.560022678115158,1.4544266522794e-05,0.00111895431374021,0.557821322853046,0.559277965405006,0.560026556289196,0.560787674277797,0.562174743714829,5918.9007964323,0.999395406417902,0.558463843950164
"b[22]7",27,8,0,0.644417706606821,1.78087449315662e-05,0.00138285949558078,0.64172698621686,0.643485912839206,0.644393471220821,0.645352126136546,0.647105803581132,6029.61364323089,0.999358431233485,0.644238263020679
"b[23]7",28,8,0,0.533012951261864,1.61342879325156e-05,0.00132730926719865,0.530445073446803,0.532126846339118,0.532995471726561,0.533884028394417,0.535711294759988,6767.75529090278,0.999763664040264,0.533056657898028
"b[24]7",29,8,0,0.685377483848533,1.11709576719431e-05,0.000969783341095259,0.683473520776548,0.684721805847682,0.68538257133166,0.686042874137952,0.68722848947332,7536.48131324676,0.999282413173454,0.68783679579491
"b[25]7",30,8,0,0.673549820804318,1.24183966716294e-05,0.00103904908378879,0.671546501544624,0.672849010273541,0.673556820721581,0.67425111925895,0.675545924022392,7000.69361716893,0.999761091852225,0.673913376549512
"b[26]7",31,8,0,0.694653063901012,1.04951862158944e-05,0.000865639007890881,0.692908193348569,0.694086863632151,0.694647351922116,0.695211662978098,0.696391309333831,6802.88829649783,0.999442096024129,0.69600193456508
"b[27]7",32,8,0,0.458961239444779,2.15070065672424e-05,0.00162629306323667,0.455733316851343,0.457896274182746,0.458984970689379,0.460043184485212,0.462165736801734,5717.91485076847,0.999514305289836,0.456815177503747
"b[28]7",33,8,0,0.643359938069264,1.32152852993108e-05,0.00106197743326625,0.641289537869208,0.642665418007642,0.643369534081487,0.644046030098283,0.645449826915547,6457.69441162435,1.00018612583742,0.642869942756215
"b[29]7",34,8,0,0.637952311733406,1.09315665965332e-05,0.000947935878781439,0.636077510988514,0.637324508858981,0.63794825212015,0.638576868993797,0.639824885508266,7519.57184136461,0.999240488220566,0.636315967016518
"b[30]7",35,8,0,0.550029141691681,1.36964288082747e-05,0.00112366321976994,0.547801119418529,0.549282960899695,0.550017426581179,0.550789375405613,0.552245278109311,6730.65983849454,0.999466567809343,0.549654343596811
"b[31]7",36,8,0,0.554876121632757,1.35305103047793e-05,0.00103147469724722,0.552878455906004,0.554172060623593,0.554873882830118,0.555591391287291,0.556856680017285,5811.50753288978,0.999827604761203,0.553666048607892
"b[32]7",37,8,0,0.668561863667704,1.25923748051363e-05,0.00106678015041888,0.666444515443387,0.667851880992074,0.668558758809678,0.669276759666164,0.670630084101197,7176.86155977794,0.999670720960698,0.667888301924976
"b[33]7",38,8,0,0.715211285862471,1.31922209204679e-05,0.00110517335708524,0.713077676720427,0.714487541862903,0.715177783394087,0.715956624016978,0.717406880643572,7018.18775014831,0.999769178924801,0.713577636864112
"b[34]7",39,8,0,0.617443513401062,2.02438031947105e-05,0.00154826536234065,0.614384181249753,0.616377078263996,0.617456887191144,0.61851868953952,0.620354607941539,5849.33618436703,0.99960152229414,0.618500320685534
"b[35]7",40,8,0,0.539144693769974,1.54937561295698e-05,0.00123105435423413,0.536783100796795,0.538294898695075,0.539133948511741,0.539985123659758,0.541608907933027,6313.07611182,0.999274209736747,0.539319932791139
"b[36]7",41,8,0,0.534308393896731,1.58548433270267e-05,0.00125494966263714,0.531859763147854,0.533449517121646,0.534302699283183,0.53517498676429,0.536705287552729,6265.11003084791,0.999284408914097,0.532104590547747
"b[37]7",42,8,0,0.646204025435089,1.11194332597064e-05,0.00090651485746418,0.644469971501148,0.64556986809322,0.646209249801352,0.646834765636632,0.647917658090516,6646.37050961219,0.999897639552454,0.645438856236246
"b[38]7",43,8,0,0.659878183811107,1.2974092165436e-05,0.00102612946651671,0.657800062939581,0.659183068651679,0.659894331613155,0.660577764253923,0.661885777235547,6255.33194146633,0.999509250305053,0.660235257528113
"b[39]7",44,8,0,0.784635237851071,1.2888027325252e-05,0.00104921611719695,0.782603264014081,0.783934225173919,0.784625685021375,0.785351145728096,0.786623684411326,6627.61099998493,0.999293027105528,0.784838426526835
